row,col,slope,aspect_sin,aspect_cos,rain_r7,elevation,river,twi,curvature,label
7472,3965,0.037566602,-0.8320503,0.5547002,56.303913,0.24069856,0.85425097,0.28546187,0.5025667,1.0
6549,1905,0.14496115,-0.14142136,0.98994946,83.81861,0.014806378,0.65825844,0.28610355,0.5026705,1.0
8409,6371,0.14565924,0.7739573,0.6332378,33.218826,0.28435838,0.400969,0.28289393,0.50260437,1.0
5068,1347,0.19012317,0.42579705,-0.9048187,76.429504,0.008352316,0.9903967,0.28240225,0.5026479,1.0
5149,2912,0.05883972,0.70710677,-0.70710677,48.396835,0.22209567,0.7735236,0.28201014,0.50256956,1.0
11513,9170,0.01474932,-0.70710677,-0.70710677,25.66931,0.34320426,0.017750746,0.29136205,0.5025916,0.0
9846,6938,0.037566602,0.8320503,0.5547002,18.746498,0.32801822,0.6943491,0.2846963,0.50261253,0.0
12819,6242,0.1112026,0.37139067,0.9284767,70.60106,0.3720577,0.71049255,0.28377292,0.5025063,1.0
2381,6274,0.010430277,-1.0,-1.8369701e-16,17.536488,0.23158693,0.00012218214,0.2808326,0.50256723,0.0
9024,3609,0.05203983,1.2246469e-16,-1.0,77.28635,0.037585422,0.7704955,0.2805735,0.5025922,1.0
12758,6127,0.30185586,-0.28734788,-0.95782626,65.2892,0.3868641,0.76694405,0.28210554,0.5025806,1.0
2252,4006,0.05203983,-0.6,0.8,15.859226,0.25246772,0.038312126,0.2790836,0.50258696,0.0
13370,6737,0.029482823,-0.70710677,-0.70710677,51.815212,0.34510252,0.9247642,0.28555974,0.50257134,1.0
12001,9196,0.023314469,0.8944272,0.4472136,24.228922,0.32384208,0.032295853,0.2848339,0.5025823,0.0
5712,2505,0.09544931,0.21693046,0.97618705,64.29958,0.2072893,0.7383438,0.28074318,0.50260437,1.0
12819,6244,0.26963082,0.94498605,0.32711056,70.601105,0.36788154,0.70895064,0.28028646,0.5024994,1.0
7738,3205,0.2480419,0.47885212,0.8778956,77.331604,0.33675018,0.6834204,0.28291476,0.5025777,0.0
16728,9566,0.13399206,-0.8436615,0.5368755,0.0,0.80979496,0.04567344,0.28478897,0.502515,0.0
17220,7813,0.032956913,0.9486833,0.31622776,0.0,0.014806378,0.0015942244,0.29062074,0.5025818,0.0
8121,3095,0.10786097,0.28734788,0.95782626,79.68292,0.09301443,0.69829017,0.28320464,0.50250345,0.0
5656,1563,0.08102993,0.6401844,0.76822126,79.93083,0.002657555,0.9874971,0.27911118,0.5026085,1.0
9026,6118,0.16474274,-0.9284767,-0.37139067,37.54475,0.41723615,0.6749127,0.28114182,0.5026502,1.0
11662,9221,0.010430277,1.0,6.123234e-17,24.61499,0.36750188,0.018914543,0.29705733,0.5026085,0.0
13905,6382,0.010430277,0.0,1.0,67.923996,0.3344723,0.6559344,0.28374562,0.50258756,1.0
11077,8606,0.04294373,-0.9701425,-0.24253562,24.075176,0.3321944,0.04398013,0.28302798,0.5025905,0.0
11047,5312,0.32369703,-0.41158673,0.9113706,73.30572,0.15186028,0.4916151,0.28281835,0.50243556,1.0
12730,5993,0.14669926,0.20952909,0.9778024,66.771805,0.38952163,0.8114307,0.28224975,0.5025591,1.0
12875,6053,0.25191656,-0.4314555,0.90213424,67.13494,0.42862567,0.9249848,0.28162283,0.50263745,1.0
7568,3777,0.029482823,-0.70710677,-0.70710677,62.103275,0.21678056,0.97973794,0.28106096,0.5025986,1.0
4173,2384,0.13010348,0.31622776,0.9486833,48.542984,0.0539104,0.8364527,0.28227854,0.50270534,1.0
4421,612,0.31653976,-0.48307735,-0.8755777,84.51347,0.08845862,0.7848338,0.28190678,0.50255567,1.0
6056,3186,0.06238679,1.0,6.123234e-17,52.42701,0.22513288,0.9400817,0.28239217,0.50260496,1.0
4007,2505,0.06654887,0.7808688,0.62469506,43.21658,0.19931664,0.7342231,0.28354105,0.5025638,1.0
297,2032,0.05203983,0.6,-0.8,24.044939,0.33143508,0.09706125,0.28447032,0.50262874,0.0
8231,3643,0.05602868,-0.37139067,0.9284767,73.92677,0.21716021,0.9264929,0.2809698,0.50261074,1.0
12682,6064,0.3397086,0.94299036,0.33282012,62.311546,0.3735763,0.7051333,0.2835105,0.5025997,1.0
9311,5400,0.08361496,-0.99227786,0.12403473,53.92799,0.29157177,0.9292631,0.28342465,0.50251967,0.0
12729,5994,0.17743166,0.40081882,0.9161573,66.6995,0.3861048,0.8104218,0.28366047,0.50254697,1.0
7073,3382,0.12567092,-0.57346237,-0.8192319,62.207184,0.21222475,0.9969531,0.27868837,0.5025899,0.0
13917,7214,0.09763509,-0.52999896,0.8479983,43.077232,0.31928626,0.9675316,0.28234145,0.5026073,0.0
4153,2701,0.28703335,0.91381156,0.40613848,44.744263,0.16818526,0.95153856,0.28531164,0.50236475,1.0
5618,1877,0.1139827,-0.090535745,-0.9958932,77.90806,0.0261959,0.9292631,0.28145486,0.5025992,1.0
4063,2202,0.21449143,-0.98233855,0.18711211,51.29528,0.14730448,0.56675994,0.28196576,0.5025411,1.0
8162,5531,0.10639416,-0.48564294,0.87415725,37.138477,0.25398633,0.9412271,0.2822059,0.5025777,0.0
1497,3455,0.023314469,-0.8944272,0.4472136,15.279349,0.24829157,0.034919802,0.28351718,0.5025649,0.0
8183,3096,0.032956913,-0.9486833,-0.31622776,79.35335,0.07213364,0.837328,0.29291484,0.50258005,0.0
10440,5407,0.037566602,0.5547002,-0.8320503,67.103775,0.36104783,0.66849995,0.2808398,0.50262815,1.0
296,3536,0.05203983,0.8,-0.6,13.160474,0.27145025,0.0030212295,0.2921073,0.5025429,0.0
12105,7587,0.037566602,0.8320503,-0.5547002,26.189697,0.333713,0.9493617,0.28421968,0.50259566,0.0
8429,2485,0.010430277,-1.0,-1.8369701e-16,83.55481,0.0060744113,0.95724964,0.29705733,0.5025771,0.0
8210,2796,0.1240155,-0.08304548,-0.99654573,82.53114,0.017843584,0.7133507,0.28446135,0.50262874,0.0
10441,5407,0.023314469,0.4472136,0.8944272,67.13531,0.36104783,0.6687397,0.2904925,0.5026276,1.0
6455,2902,0.15951633,0.6401844,0.76822126,60.81988,0.19855733,0.9730755,0.2814193,0.502558,1.0
8962,4841,0.08102993,0.6401844,0.76822126,61.878654,0.2896735,0.8755155,0.28532478,0.5026525,1.0
12590,3564,0.032956913,-0.9486833,0.31622776,88.978676,0.020121489,0.15633333,0.28813297,0.50254345,0.0
5654,1563,0.020854957,1.2246469e-16,-1.0,79.93093,0.0022779044,0.9931998,0.28266856,0.50258523,1.0
4008,2503,0.023314469,0.4472136,0.8944272,43.276115,0.20159453,0.7307722,0.2753998,0.5025243,1.0
10673,2889,0.037566602,0.8320503,-0.5547002,85.74831,0.011769173,0.716555,0.28546187,0.5025574,0.0
4421,611,0.31272945,-0.45942292,-0.8882176,84.51193,0.08466211,0.78301966,0.28238562,0.50263107,1.0
2247,3532,0.069694914,-0.8944272,0.4472136,15.963212,0.25550494,0.11977543,0.28528,0.50254637,0.0
9024,3607,0.046566565,-0.8944272,-0.4472136,77.26453,0.03682612,0.7749041,0.28170073,0.5026085,1.0
12863,6136,0.1336089,0.9230769,0.3846154,67.633354,0.43470007,0.88455606,0.28538388,0.5025406,1.0
10528,9741,0.032956913,0.9486833,-0.31622776,25.77468,0.29536825,0.00093865726,0.28353575,0.50258464,0.0
6731,2461,0.16594434,0.6757246,-0.7371541,75.26071,0.24449506,0.53448033,0.27900586,0.5025504,0.0
11997,5995,0.25016603,-0.9486833,-0.31622776,62.8246,0.20994686,0.47641116,0.28047743,0.5025075,1.0
11356,6097,0.15982935,0.4472136,0.8944272,47.730003,0.3257403,0.64227897,0.28413692,0.5025736,1.0
5531,1701,0.05883972,0.70710677,-0.70710677,78.971634,0.016704632,0.88601065,0.27950937,0.5026334,0.0
10053,4850,0.031268463,0.0,1.0,74.18981,0.29688686,0.87228566,0.28782678,0.5025951,1.0
5164,3633,0.046566565,0.8944272,-0.4472136,33.842945,0.21374336,0.8391862,0.28274694,0.50257593,0.0
10461,5420,0.05203983,0.8,0.6,67.788574,0.36560366,0.69747716,0.28631058,0.5025307,1.0
12863,6135,0.08361496,0.99227786,0.12403473,67.59601,0.43659833,0.88724566,0.2872792,0.5025429,1.0
7185,6185,0.037566602,-0.5547002,0.8320503,24.871502,0.22209567,0.12665512,0.28234655,0.50259453,0.0
14093,6399,0.2669322,0.955779,-0.29408586,67.813126,0.17767654,0.43735456,0.28267947,0.5025568,1.0
6424,1878,0.04294373,-0.9701425,0.24253562,83.40123,0.028094154,0.941372,0.2803334,0.5025475,0.0
16995,10637,0.05203983,-1.0,-1.8369701e-16,0.0,0.11617312,0.0039665005,0.285719,0.50259393,0.0
3775,6379,0.023314469,-0.8944272,-0.4472136,16.477242,0.20083523,0.0006547219,0.28105673,0.5026009,0.0
7661,9894,0.0,-1.0,-1.8369701e-16,13.763054,0.23234624,1.039166e-05,0.64174473,0.50256205,0.0
3979,2553,0.079033196,-0.91914505,0.3939193,41.754074,0.19931664,0.8051538,0.28547448,0.50261486,1.0
11344,6124,0.13775817,-0.8944272,-0.4472136,48.094345,0.32536066,0.5883839,0.2827768,0.5025551,1.0
9683,4689,0.24480613,-0.5263546,0.85026515,73.80273,0.35117692,0.48708826,0.2821148,0.5024611,0.0
5039,1458,0.11534551,0.8944272,0.4472136,74.37529,0.014806378,0.98370135,0.28143123,0.5025493,1.0
8916,6257,0.24910721,-0.9928768,0.11914522,42.81107,0.5778284,0.612508,0.28187603,0.50263685,1.0
7496,5343,0.032956913,0.31622776,-0.9486833,28.468616,0.24563402,0.94944686,0.28501153,0.50256956,0.0
8013,3530,0.08297659,0.0,1.0,71.842834,0.28170085,0.88200474,0.28448844,0.50255334,1.0
12790,3942,0.06063982,0.51449573,0.8574929,87.12509,0.044798784,0.17191994,0.28241566,0.5025632,0.0
670,3806,0.023314469,0.8944272,0.4472136,14.892718,0.24411541,0.0029401446,0.28351718,0.50258875,0.0
4193,2340,0.31751034,-0.6919054,0.7219882,49.58415,0.039863326,0.8985461,0.27995914,0.5026363,1.0
17203,9448,0.21878092,-0.27472112,-0.96152395,0.0,0.52201974,0.0115377745,0.28275728,0.5024698,0.0
10473,4778,0.111671165,0.8320503,-0.5547002,78.909225,0.13895217,0.48933592,0.28598562,0.50250286,1.0
10342,8418,0.01474932,0.70710677,-0.70710677,20.921783,0.34092635,0.025916897,0.28893122,0.50258005,0.0
14201,6416,0.23720078,-0.54498833,-0.83844364,67.52651,0.10136674,0.3251478,0.28294975,0.5026038,0.0
5843,90,0.0,-1.0,-1.8369701e-16,0.0,0.0,0.045656774,0.6110364,0.50258005,0.0
6392,2879,0.041665252,1.0,6.123234e-17,62.088665,0.19703873,0.901086,0.28652114,0.5026276,1.0
17688,10382,0.25638753,0.9230769,-0.3846154,0.0,0.2558846,0.0011727298,0.28118148,0.50260615,0.0
576,1873,0.06654887,-0.7808688,0.62469506,30.799574,0.28625664,0.25662035,0.27769268,0.502558,0.0
16976,10045,0.29960126,-0.9662349,0.25766265,0.0,0.681473,0.0128981285,0.28005707,0.50260264,0.0
14170,6212,0.17743166,0.97341716,-0.22903933,66.86586,0.041002277,0.26195475,0.28275,0.50261366,1.0
12646,6075,0.19188792,-0.9486833,0.31622776,61.21336,0.36180714,0.6442953,0.28014278,0.50264966,1.0
10519,10095,0.029482823,-0.70710677,0.70710677,24.870962,0.29347,0.00034827262,0.28555974,0.50258464,0.0
9381,4493,0.117578685,-0.9647638,-0.2631174,68.18333,0.24715263,0.93658143,0.28244793,0.5026676,1.0
8873,5531,0.092640094,0.8944272,-0.4472136,48.63545,0.26006076,0.9491072,0.28578392,0.5025928,0.0
11267,8857,0.029482823,0.70710677,0.70710677,24.779123,0.33333334,0.0280759,0.2853115,0.5025818,0.0
6056,3187,0.04294373,0.9701425,-0.24253562,52.427017,0.22437358,0.93765634,0.2803334,0.50258875,1.0
3191,1882,0.09817346,0.9486833,-0.31622776,48.401894,0.19400153,0.6737653,0.28598684,0.50263685,1.0
6610,6988,0.020854957,0.0,1.0,14.549328,0.23234624,0.006380676,0.28266856,0.5026259,0.0
1742,6884,0.0,-1.0,-1.8369701e-16,13.089258,0.23614275,9.540006e-06,0.6110364,0.5025905,0.0
11914,5983,0.35033268,0.5608481,-0.8279187,61.505527,0.3113136,0.45813224,0.28466824,0.5025864,1.0
5655,1563,0.01474932,0.70710677,0.70710677,79.93088,0.0018982536,0.9903967,0.30079615,0.50261486,1.0
5767,2455,0.1240155,-0.08304548,-0.99654573,67.47387,0.20842825,0.832333,0.28307664,0.50252086,1.0
10970,10114,0.029482823,0.70710677,-0.70710677,25.711258,0.27866364,0.00064209505,0.28555974,0.50257134,0.0
7060,5058,0.0,-1.0,-1.8369701e-16,31.425018,0.25132877,0.9740914,0.64174473,0.50257945,1.0
4327,5345,0.031268463,0.0,1.0,17.519121,0.2156416,0.023382597,0.28249198,0.5025644,0.0
5944,2784,0.06324172,0.9863939,-0.16439898,61.488876,0.20083523,0.83250207,0.28053764,0.5024727,1.0
16818,7583,0.3278612,-0.37637705,-0.9264666,0.0,0.34092635,0.0024763346,0.28270057,0.50260264,0.0
12505,4961,0.07343238,-0.98994946,0.14142136,85.321724,0.038724374,0.96404415,0.27907467,0.5025986,1.0
13336,7458,0.020854957,1.0,6.123234e-17,31.704926,0.33485195,0.9522578,0.28646412,0.5025829,0.0
11355,3835,0.05203983,-0.8,-0.6,88.83232,0.011389522,0.84271216,0.2838098,0.50258005,0.0
12748,7937,0.023314469,0.4472136,0.8944272,23.575863,0.3196659,0.92427063,0.2904925,0.50258815,0.0
9032,3888,0.046566565,0.8944272,0.4472136,74.64997,0.24905087,0.37287125,0.28274694,0.5025858,1.0
12831,5851,0.28254497,-0.999406,-0.034462277,75.02479,0.22892939,0.5841969,0.28128612,0.5025632,1.0
8101,9552,0.06324172,-0.9863939,0.16439898,14.661627,0.2425968,4.8014972e-05,0.2826546,0.5025835,0.0
12613,6208,0.08361496,0.49613893,-0.86824316,67.25981,0.3473804,0.7344889,0.27670845,0.5027198,1.0
5114,2019,0.07558321,-0.96152395,-0.27472112,70.51892,0.16135156,0.34434837,0.2849471,0.5024959,1.0
13905,6380,0.07558321,0.96152395,0.27472112,67.92401,0.33523157,0.65420395,0.28353703,0.50261253,1.0
6164,1734,0.023314469,0.4472136,0.8944272,87.69096,0.006454062,0.8291419,0.27296898,0.50259393,1.0
1359,5716,0.023314469,-0.8944272,-0.4472136,14.688442,0.22741078,0.00011532195,0.28605303,0.50256205,0.0
568,5887,0.01474932,0.70710677,-0.70710677,14.268584,0.20615034,1.7752414e-05,0.2880317,0.50259453,0.0
11301,3714,0.0,-1.0,-1.8369701e-16,88.48849,0.0034168565,1.0,0.6110364,0.50258005,1.0
12917,8342,0.037566602,-0.5547002,0.8320503,25.427448,0.30789673,0.9102787,0.2806416,0.50256956,0.0
4816,3080,0.046566565,-0.4472136,-0.8944272,40.732998,0.22437358,0.91326606,0.27979892,0.50262934,0.0
5146,1589,0.029482823,0.70710677,0.70710677,76.048164,0.03644647,0.6404302,0.28106096,0.5026015,1.0
5945,2784,0.092640094,0.4472136,-0.8944272,61.48884,0.19969627,0.8323541,0.2802247,0.5024901,1.0
1521,6685,0.037566602,0.5547002,-0.8320503,13.90412,0.2372817,1.152516e-05,0.2806416,0.5025725,0.0
10584,5135,0.2064729,-0.73105526,-0.6823183,74.73944,0.09491268,0.5906641,0.28335565,0.50251734,1.0
9459,6128,0.3277468,0.17378533,0.98478353,35.82969,0.71829915,0.6950061,0.2821601,0.50239724,1.0
3377,5022,0.04294373,-0.24253562,-0.9701425,16.888191,0.24373576,0.01460331,0.28302798,0.5025748,0.0
7470,2333,0.020854957,1.2246469e-16,-1.0,84.538925,0.017843584,0.55309266,0.27290747,0.502569,1.0
2472,4427,0.041665252,1.2246469e-16,-1.0,15.361274,0.22968869,0.019690081,0.28011197,0.5025591,0.0
3479,1493,0.08854881,-0.35112345,0.9363292,56.863125,0.20387244,0.47722647,0.27947897,0.502645,1.0
13906,6381,0.032956913,0.9486833,0.31622776,67.92192,0.33485195,0.6532588,0.27811515,0.5026073,1.0
4155,2702,0.43189523,0.8944272,-0.4472136,44.780594,0.15983295,0.9452866,0.28278005,0.50238216,1.0
8332,10606,0.01474932,0.70710677,0.70710677,13.802921,0.2566439,4.0668833e-06,0.2947435,0.50259334,0.0
11997,5996,0.22151025,-0.9486833,-0.31622776,62.76681,0.21412301,0.4749714,0.2817572,0.5024715,1.0
5974,2357,0.09763509,-0.8479983,-0.52999896,72.5055,0.18299165,0.8228652,0.28017202,0.50262994,0.0
5632,4624,0.023314469,-0.8944272,0.4472136,23.938494,0.2425968,0.9134068,0.28605303,0.5025905,0.0
11754,6266,0.046566565,0.4472136,-0.8944272,57.901585,0.3504176,0.6047024,0.2839436,0.5025493,0.0
8215,3966,0.19313613,0.99450547,-0.104684785,65.36954,0.2574032,0.78720486,0.2836976,0.5025168,0.0
11430,9542,0.020854957,0.0,1.0,25.657858,0.34510252,0.0056912987,0.27290747,0.5025864,0.0
9389,6225,0.18070734,-0.78631836,0.6178216,38.9729,0.6226272,0.80722713,0.28235874,0.5026363,1.0
16899,9590,0.08914541,0.5812382,-0.81373346,0.0,0.78246015,0.027029855,0.28223625,0.5024976,0.0
6337,2335,0.15375452,-0.06651901,-0.99778515,75.89916,0.018982535,0.8526462,0.28405458,0.5025243,1.0
6898,5934,0.041665252,0.0,1.0,21.340479,0.22133636,0.16552226,0.282433,0.50254464,0.0
3979,2552,0.06324172,-0.9863939,0.16439898,41.779964,0.19817768,0.8055522,0.28491163,0.502598,1.0
2827,1844,0.0,-1.0,-1.8369701e-16,45.565025,0.2072893,1.0,0.6110364,0.50258005,0.0
13049,6162,0.13399206,0.8436615,-0.5368755,71.53203,0.35459378,0.79686797,0.27976766,0.502515,1.0
3191,1881,0.13701425,0.9743912,-0.2248595,48.409466,0.19589977,0.67405945,0.281737,0.50263107,1.0
9387,6610,0.023314469,0.8944272,0.4472136,29.372425,0.35193622,0.6681679,0.2901902,0.5025458,0.0
2880,5846,0.05203983,0.8,-0.6,17.146214,0.25056946,0.0007912411,0.28406054,0.50261426,0.0
5516,5640,0.023314469,0.8944272,0.4472136,18.042213,0.20766895,0.054091316,0.2848339,0.5025632,0.0
7568,3779,0.031268463,0.0,1.0,62.066093,0.21716021,0.9742648,0.28857142,0.5026003,1.0
2669,3351,0.06654887,0.62469506,0.7808688,20.974678,0.23272589,0.40943012,0.28180522,0.50261074,0.0
9025,3609,0.020854957,1.2246469e-16,-1.0,77.28412,0.03720577,0.7696584,0.29179123,0.5025777,1.0
4747,3022,0.01474932,0.70710677,0.70710677,39.682877,0.21070614,0.82139945,0.29534283,0.5025719,0.0
12577,4382,0.2885996,-0.6726728,0.73994005,88.62273,0.0755505,0.6809292,0.28051844,0.50251853,0.0
4931,1267,0.023314469,0.4472136,-0.8944272,74.98389,0.006454062,0.699717,0.2793806,0.5025591,1.0
12837,5864,0.13089152,-0.70710677,-0.70710677,74.701096,0.24069856,0.6044563,0.28398737,0.50264907,1.0
12870,169,0.0,-1.0,-1.8369701e-16,0.0,0.0,3.7042013e-05,0.6110364,0.50258005,0.0
12614,5452,0.17743166,-0.22903933,-0.97341716,81.57952,0.11351556,0.40495062,0.281886,0.50252837,1.0
9746,7667,0.22109328,0.090535745,-0.9958932,17.434208,0.34624144,0.08295106,0.28305462,0.50253826,0.0
2288,180,0.23720078,0.54498833,0.83844364,0.0,0.043659832,0.04594426,0.282115,0.50256264,0.0
9062,3847,0.5042708,-0.8245134,-0.5658425,75.92802,0.19779803,0.43220484,0.28218552,0.5026566,1.0
6455,2901,0.14565924,0.6332378,0.7739573,60.85003,0.20045558,0.9742648,0.28044,0.502533,1.0
4901,1384,0.22046585,-0.04540766,-0.99896854,73.40935,0.09946849,0.6479109,0.28272736,0.50262874,0.0
4154,2700,0.21186255,0.9954955,0.09480909,44.75753,0.17312072,0.9491072,0.2817964,0.50240016,1.0
13027,228,0.0,-1.0,-1.8369701e-16,0.0,0.0,3.507144e-05,0.6110364,0.50258005,0.0
10043,4448,0.12525932,0.9863939,0.16439898,78.95997,0.32004556,0.8610104,0.27929714,0.5025864,1.0
3081,6910,0.0,-1.0,-1.8369701e-16,13.548129,0.19020501,5.8996247e-05,0.6578094,0.5026003,0.0
6114,4312,0.01474932,-0.70710677,-0.70710677,26.442642,0.25284737,0.86831874,0.2947435,0.5025829,0.0
12874,6055,0.22643395,-0.7498379,0.66162163,67.01681,0.4312832,0.9313008,0.28159967,0.5026189,1.0
8886,6422,0.06063982,-0.8574929,-0.51449573,40.32517,0.3466211,0.4334345,0.28622538,0.502591,0.0
13010,6557,0.031268463,-1.0,-1.8369701e-16,63.48765,0.35383448,0.9675316,0.2851493,0.5026241,1.0
10405,4825,0.11534551,-0.17888544,-0.9838699,78.86429,0.14616553,0.5502127,0.2852,0.5025127,1.0
9514,2651,0.01474932,0.70710677,0.70710677,88.15486,0.01063022,0.9169152,0.2947435,0.5026015,0.0
13380,7288,0.010430277,-1.0,-1.8369701e-16,39.499046,0.33485195,0.94919187,0.28374562,0.50258696,0.0
11455,9696,0.010430277,-1.0,-1.8369701e-16,25.13557,0.30827639,0.003920363,0.26476792,0.50257826,0.0
10366,5744,0.07343238,-0.70710677,-0.70710677,46.52441,0.3621868,0.75752056,0.2836132,0.5026073,1.0
9678,7140,0.023314469,0.8944272,0.4472136,18.649485,0.3151101,0.316574,0.28790396,0.50257945,0.0
8916,6256,0.18910553,-0.9635179,0.26764387,42.811142,0.57365227,0.6142081,0.2823748,0.5026665,1.0
8792,6330,0.06063982,-0.8574929,0.51449573,39.661095,0.32384208,0.5686085,0.27677324,0.5025585,0.0
13906,6382,0.020854957,1.0,6.123234e-17,67.92191,0.3344723,0.6550456,0.277708,0.50259686,1.0
10109,7861,0.023314469,-0.4472136,0.8944272,16.986725,0.34434322,0.08400392,0.2904925,0.50257015,0.0
1832,3031,0.10639416,0.87415725,-0.48564294,20.72896,0.2425968,0.18066603,0.28168833,0.5026189,0.0
9039,3883,0.020854957,1.2246469e-16,-1.0,74.78543,0.2501898,0.3809749,0.28266856,0.50257075,1.0
10006,4678,0.15473218,-0.9912279,-0.13216372,75.26024,0.35763097,0.8628742,0.28010207,0.5025736,1.0
5730,2516,0.12891136,0.47885212,0.8778956,64.44164,0.2126044,0.7752298,0.27986166,0.502446,1.0
15847,10455,0.06654887,0.62469506,-0.7808688,0.0,0.32953683,0.03879731,0.2754426,0.50253475,0.0
8203,3678,0.05203983,-0.8,-0.6,73.74792,0.2312073,0.8196037,0.28165862,0.5025638,1.0
13384,5134,0.16353069,-0.9980526,-0.062378287,84.00235,0.10250569,0.098862834,0.28283298,0.5024779,0.0
12760,5138,0.29155266,0.9307515,0.36565238,86.63147,0.17653759,0.66194314,0.28148958,0.502493,1.0
4172,2382,0.18833777,0.59136367,0.806405,48.565086,0.054290053,0.83569175,0.2814094,0.5026607,1.0
9463,4328,0.07343238,0.70710677,-0.70710677,69.02191,0.25170842,0.9740914,0.2853666,0.50257653,1.0
4216,2328,0.07270078,-1.0,-1.8369701e-16,50.142,0.031131359,0.9621365,0.28478447,0.5026073,1.0
10176,9674,0.044184793,-0.70710677,-0.70710677,24.035545,0.30106303,0.00068413914,0.28149962,0.5025858,0.0
3948,5919,0.01474932,0.70710677,-0.70710677,15.998794,0.19893698,0.002898855,0.27971083,0.50255394,0.0
7911,2520,0.04294373,-0.24253562,0.9701425,84.11725,0.013667426,0.5837875,0.28367096,0.5025649,0.0
8993,3641,0.08361496,0.99227786,-0.12403473,77.79892,0.034168564,0.7105022,0.28374654,0.5026357,1.0
10627,7985,0.01474932,-0.70710677,-0.70710677,18.424576,0.35459378,0.124475025,0.28120357,0.5025992,0.0
13929,6282,0.14669926,0.20952909,0.9778024,67.87455,0.3428246,0.5361435,0.27977365,0.50257075,1.0
12721,6232,0.08914541,0.5812382,0.81373346,69.51196,0.44950646,0.9129854,0.28451967,0.5025893,1.0
9760,8556,0.01474932,-0.70710677,0.70710677,18.277245,0.32270312,0.00782784,0.27971083,0.50260323,0.0
6322,4444,0.07270078,0.0,1.0,31.636923,0.25322703,0.9176074,0.28366888,0.50259686,0.0
5043,4172,0.029482823,0.70710677,0.70710677,22.840754,0.21146545,0.9581785,0.28138077,0.5025806,0.0
4966,1307,0.15634586,-0.9805807,0.19611613,75.48382,0.024677297,0.75492483,0.2818098,0.5026015,1.0
12875,6054,0.2546814,-0.5812382,0.81373346,67.08629,0.4312832,0.9274032,0.28167284,0.5025823,1.0
6453,2488,0.09763509,-0.8479983,-0.52999896,69.747314,0.039483674,0.775741,0.28234145,0.50262815,1.0
6737,2650,0.117578685,0.9647638,-0.2631174,71.450676,0.23006834,0.93123996,0.28067258,0.50252664,0.0
11913,5984,0.3745629,0.41750017,-0.90867686,61.427696,0.3151101,0.456261,0.28386417,0.502533,1.0
11728,9403,0.05203983,-0.8,0.6,24.410357,0.37737283,0.012698137,0.28127202,0.5025736,0.0
9850,5800,0.01474932,-0.70710677,-0.70710677,38.266632,0.37851176,0.71834564,0.27971083,0.502569,1.0
5112,2020,0.12359782,0.0,1.0,70.44344,0.1594533,0.34594506,0.28379008,0.5025243,1.0
1707,71,0.06324172,-0.9863939,-0.16439898,0.0,0.0034168565,0.014569591,0.28216502,0.50259626,0.0
12682,6065,0.32358,0.88235295,0.47058824,62.26551,0.36712223,0.70441115,0.28241283,0.50262874,1.0
8282,9183,0.1836476,-0.9938837,-0.11043153,15.647289,0.2965072,0.00016737165,0.28188255,0.5024924,0.0
12629,9830,0.037566602,0.5547002,-0.8320503,21.526846,0.28246012,0.014234828,0.2778252,0.5025922,0.0
8575,9184,0.032956913,0.9486833,-0.31622776,15.598929,0.2725892,0.0002654748,0.27811515,0.50259393,0.0
6125,3257,0.08361496,0.49613893,-0.86824316,50.723553,0.21716021,0.8356051,0.28157356,0.50257945,1.0
6335,2334,0.06324172,0.16439898,-0.9863939,75.96998,0.022019742,0.84721917,0.2885624,0.50260323,1.0
12130,6382,0.08854881,-0.9363292,-0.35112345,63.782253,0.46013668,0.80598646,0.2750198,0.50252783,1.0
2784,4109,0.037566602,-0.5547002,0.8320503,15.068995,0.22892939,0.07160063,0.27384695,0.5025597,0.0
5729,2515,0.23023154,-0.086629614,0.9962406,64.446556,0.2103265,0.7734816,0.2812162,0.50245994,1.0
5115,2020,0.13010348,-0.9486833,-0.31622776,70.52935,0.1624905,0.34299707,0.28178322,0.5024982,1.0
5560,7001,0.023314469,-0.4472136,0.8944272,11.83671,0.22475323,0.0014434862,0.28105673,0.50257015,0.0
6310,2410,0.14565924,-0.6332378,-0.7739573,73.712654,0.038344722,0.9722585,0.28296822,0.502645,1.0
5063,2520,0.046566565,-0.4472136,-0.8944272,54.599472,0.24145786,0.6199751,0.28170073,0.5025371,0.0
4480,4577,0.037566602,0.5547002,-0.8320503,21.022175,0.20349279,0.22977258,0.2814208,0.50257075,0.0
10461,5419,0.06063982,0.51449573,0.8574929,67.78683,0.36636296,0.69535327,0.28241566,0.50251156,1.0
10658,5100,0.04294373,-0.24253562,0.9701425,75.1657,0.059984814,0.6933768,0.28302798,0.5025719,1.0
17124,8441,0.032956913,0.31622776,0.9486833,0.0,0.025816249,0.0067770453,0.28599134,0.5026073,0.0
4061,2201,0.15982935,-0.8944272,0.4472136,51.300747,0.14123006,0.56291574,0.2845874,0.5025644,1.0
11047,5314,0.27779156,0.31622776,0.9486833,73.30615,0.15186028,0.48873433,0.2801273,0.50250864,1.0
945,5362,0.020854957,1.0,6.123234e-17,12.713906,0.21146545,0.000127039,0.28646412,0.502558,0.0
13816,6461,0.11534551,0.9838699,-0.17888544,64.80896,0.3466211,0.85067064,0.28460032,0.50257826,1.0
